target,num_characters,num_words,text
0,27,8,thought i did see you
0,482,113,good even sir hope you are have a nice day i want to bring it to your notic that i have been late in pay rent for the past few month and have had to pay a lt gt charg i felt it would be inconsider of me to nag about someth you give at great cost to yourself and that whi i didnt speak up i howev am in a recess and wont be abl to pay the charg thi month henc my askin well ahead of month end can you pleas help thank you for everyth
0,23,5,then ani special there
0,121,25,here got ur favorit oyster n got my favorit sashimi ok lar i dun say alreadi wait ur stomach start rumbl
0,15,5,i be late
0,44,9,im just wonder what your do right now
0,41,10,ye princess i want to make you happi
1,143,36,free entri in 2 a weekli comp for a chanc to win an ipod txt pod to 80182 to get entri std txt rate t c appli 08452810073 for detail
0,21,7,ok cool see ya then
0,159,36,cool ta luv but 2 caus i have been doin load of plan all wk we have got our social servic inspect at the nurseri take care spk sn x
0,60,15,haha get use to drive to usf man i know a lot of stoner
0,156,40,as i enter my cabin my pa said happi boss i felt special she askd me 4 lunch after lunch she invit me to her apart we went there
0,55,14,oh ho is thi the first time u use these type of word
0,117,36,my friend just got here and say he up hi order by a few gram he got lt gt when can you get here
1,144,29,urgent your mobil no wa award a bonu caller prize on thi is our 2nd attempt to contact you call box95qu
0,244,56,just so that you know yetund ha sent money yet i just sent her a text not to bother send so it over you dont have to involv yourself in anyth i should have impos anyth on you in the first place so for that i apologis
0,42,13,sure whenev you show the fuck up gt
0,34,10,no prob hon how u doinat the mo
0,40,9,you should give it on one day
0,131,32,good afternoon starshin how my boytoy doe he crave me yet ach to fuck me sip cappuccino i miss you babe teas kiss
1,111,25,fanci a shag i txt xxuk suzi to txt cost per msg tnc on websit x
0,41,9,are you avail for soire on june 3rd
0,63,17,we not leav yet ok lor then we go elsewher n eat u thk
0,152,37,are your freez are you home yet will you rememb to kiss your mom in the morn do you love me do you think of me are you miss me yet
0,148,33,hi happi new year i dont mean to intrud but can you pl let me know how much tuition you paid last semest and how much thi semest is thank
1,137,24,pleas call our custom servic repres on 0800 169 6031 between as you have won a guarante cash or prize
0,40,8,aunti huai juan never pick up her phone
0,25,6,it good to hear from you
0,53,12,quit lor but dun tell him wait he get complac
0,32,7,yeah that the impress i got
1,130,32,hello darl how are you today i would love to have a chat whi dont you tell me what you look like and what you are in to sexi
0,36,11,ok i also wan 2 watch e 9 pm show
0,66,15,what u talk bout earli morn it almost noon where your at
0,8,3,thank u
0,29,7,im late tellmiss im on my way
0,94,27,i probabl wo eat at all today i think i gon na pop how wa your weekend did u miss me
0,95,15,cheer for callin culdnt talkbut i wannatel u detail later wenwecan chat properli x
0,148,33,ok darlin i supos it wa ok i just worri too have to do some film stuff my mate and then have to babysit again but you can call me
1,133,27,u were outbid by simonwatson5120 on the shinco dvd plyr 2 bid again visit sm 2 end bid notif repli end out
0,35,10,still i have not check it da
0,22,5,hmm well night night
0,56,13,yup no more alreadi thanx 4 print n hand it up
0,104,20,so is there anyth specif i should be do with regard to jaklin or what becaus idk what the fuck
0,157,40,hi jon pete here ive bin 2 spain recent hav sum dinero left bill said u or ur mayb interest in it i hav so around tb jame
0,38,9,dont let studi stress you out l8r
0,87,20,take someth for pain if it move howev to ani side in the next 6hr see a doctor
0,22,5,ju chillaxin what up
1,153,34,get ur 1st rington free now repli to thi msg with tone gr8 top 20 tone to your phone everi week just per wk 2 opt out send stop 08452810071 16
0,39,14,ok k sri i knw 2 siva tat y i askd
0,20,6,good stuff will do
1,52,10,adult 18 content your video will be with you shortli
0,54,13,lol i knew that i saw him in the dollar store
0,27,5,it sarcasm scarcasim
0,54,13,nope i not drivin i neva develop da photo lei
0,79,20,bishan lar nearer no need buy so earli co if buy now i got ta park my car
0,62,14,well i glad you did find it total disagre lol
0,15,5,how ur paper
0,155,35,my superior tell that friday is leav for all other depart except our so it will be leav for you ani way call wahe fathima hr and conform it
0,62,18,hey mate how u honey did u ave good holiday gimmi de goss x
0,59,17,it ok come to my home it vl nice to meet and v can chat
0,46,11,babe i lost you will you tri reboot
0,28,6,i reach home final
0,20,8,i done c ü there
0,154,41,fuck babe i miss you sooooo much i wish you were here to sleep with me my bed is so lone i go now to sleep to dream of you my love
0,49,12,hi did you ask to waheeda fathima about leav
0,34,10,i am at the ga station go there
0,55,8,water log in desert geoenvironment implic
0,30,8,so when do you wan na gym harri
1,162,33,loan for ani purpos homeown tenant welcom have you been previous refus we can still help call free 0800 1956669 or text back
0,40,15,wait i will msg after lt gt min
0,19,6,nope c ü then
0,60,16,thought we could go out for dinner i treat you seem ok
0,92,28,it cool let me know befor it kick off around lt gt i be out and about all day
0,142,35,did i forget to tell you i want you i need you i crave you but most of all i love you my sweet arabian steed mmmmmm yummi
0,27,7,1 finish meet call me
0,150,38,oh a half hour is much longer in syria than canada eh wow you must get so much more work done in a day than us with all that extra time grin
0,63,13,probabl earlier than that if the station where i think it is
0,126,28,sound better than my even im just do my costum im not sure what time i finish tomorrow but i will txt you at the end
0,67,16,brainless babi doll vehicl sariyag drive madok barolla
0,80,19,hey gorgeou man my work mobil number is have a good one babe squishi mwah
0,40,9,cancel cheyyamo and get some money back
0,22,4,just get back home
0,70,18,i not drive rain then i get caught at e mrt station lor
0,49,13,u dun say so earli hor u c alreadi then say
0,105,23,ok i will tell her to stay out yeah it been tough but we are optimist thing will improv thi month
0,54,11,hurri up i been for like three day
0,29,8,mum ask ü to buy food home
0,35,10,have seen my facebook huh lol
0,72,17,aiyar dun disturb u liao thk u have lot 2 do aft ur cupboard come
0,39,10,hi good mornin thanku wish u d same
1,155,36,goal arsen 4 henri 7 v liverpool 2 henri score with a simpl shot from 6 yard from a pass by bergkamp to give arsen a 2 goal margin after 78 min
0,38,11,we have all rounder so not requir
0,50,14,well i know z will take care of me so no worri
0,90,22,oh ye i just been a littl under the weather so i kind of been coccoon at home
1,51,12,money i have won wine number 946 wot do i do next
0,133,26,faith make thing possibl hope make thing work love make thing beauti may you have all three thi christma merri christma
1,155,31,splashmobil choos from 1000 of gr8 tone each wk thi is a subscrit servic with weekli tone cost 300p u have one credit kick back and enjoy
0,102,18,it go good no problem but still need littl experi to understand american custom voic
0,47,12,the evo i just had to download flash jealou
0,76,19,i still look for a car to buy and have not gone 4the drive test yet
0,85,22,my new year eve wa i went to a parti with my boyfriend who is thi si then hey
0,35,8,yeah jay sort of a fuck retard
0,83,20,i do have anybodi number i still have thought up a tact way to ask alex
0,89,20,got hella ga money want to go on a grand natur adventur with galileo in a littl bit
0,56,14,aight sorri i take ten year to shower what the plan
0,17,5,nvm take ur time
0,97,23,hi did u decid wot 2 get 4 hi bday if not ill prob ju get him a voucher frm virgin or sumf
0,54,13,love it i want to flood that pretti pussi with cum
0,88,18,hmm too mani of them unfortun pic obvious arent hot cake it kinda fun tho
0,114,24,btw regard that we should realli tri to see if anyon els can be our 4th guy befor we commit to a random dude
0,95,19,thank a lot for your wish on my birthday thank you for make my birthday truli memor
0,45,16,lt gt ish minut wa 5 minut ago wtf
0,70,13,compani is veri is terrif and food is realli nice
0,62,17,where are you you said you would be here when i woke
0,65,15,i am a gentleman and will treat you with digniti and respect
0,53,12,goodnight sleep well da pleas take care pleas
0,124,35,a gram usual run like lt gt a half eighth is smarter though and get you almost a whole second gram for lt gt
0,27,8,aight lem me know what up
1,121,28,get a brand new mobil phone by be an agent of the mob plu load more goodi for more info just text mat to 87021
0,80,20,pleas give it 2 or i will pick it up on tuesday even about 8 if that is ok
0,72,16,it like that hotel dusk game i think you solv puzzl in a area thing
1,136,29,new tone thi week includ 1 ab 2 sara 3 will to order follow instruct on next messag
1,145,28,do you want a new video handset 750 anytim ani network min half price line rental camcord repli or call 08000930705 for deliveri tomorrow
0,48,11,hey what how about your project start aha da
0,790,196,the last thing i ever want to do wa hurt you and i did think it would have you laugh be embarass delet the tag and keep go but as far as i knew it wa even up the fact that you even felt like i would do it to hurt you show you realli do know me at all it wa messi wednesday but it wa bad the problem i have with it is you have the time to clean it but you choos not to you skype you take pictur you sleep you want to go out i do mind a few thing here and there but when you do make the bed when you throw laundri on top of it when i ca have a friend in the hous becaus i embarass that there underwear and bra strewn on the bed pillow on the floor that someth els you use to be good about at least make the bed
1,144,35,sexi sexi cum and text me im wet and warm and readi for some porn u up for some fun thi msg is free recd msg 150p inc vat 2 cancel text stop
0,67,16,yup it at paragon i havent decid whether 2 cut yet hee
0,41,10,u call me right call my hand phone
0,70,19,yo i at my parent gettin cash good news we pick up a downstem
0,61,16,oki but i scare u say i fat then u dun wan me alreadi
0,207,48,yetund i sorri but moji and i seem too busi to be abl to go shop can you just pleas find some other way to get what you want us to get pleas forgiv me you can repli free via yahoo messeng
1,159,35,freemsg whi have you repli to my text i randi sexi femal and live local luv to hear from netcollex ltd 08700621170150p per msg repli stop to end
1,145,30,ou are guarante the latest nokia phone a 40gb ipod mp3 player or a prize txt word collect to no 83355 ibhltd ldnw15h
1,160,24,doubl your min txt on orang or price linerent motorola and sonyericsson with free call mobileupd8 on 08000839402
0,80,22,er enjoyin indian at the mo yep sall good hehe how bout u shexi pete xx
0,25,14,which channel
0,55,17,but i b go 2 sch on mon my si need 2 take smth
0,44,12,then she buy today ü no need to c meh
0,104,25,just got part nottingham 3 hr 63mile good thing i love my man so much but onli do 40mph hey ho
0,54,13,thank you babi i cant wait to tast the real thing
0,46,18,i got lt gt ani way i could pick up
0,102,25,alrit jod how the revis goin keri bin doin a smidgin n e way u wan na cum over after colleg xx
0,100,24,i lost 4 pound sinc my doc visit last week woot woot now i gon na celebr by stuf my face
0,36,14,lt gt in mca but not conform
0,26,6,umma did she say anyth
0,51,12,which is weird becaus i know i had it at one point
0,36,11,yeah i am so i leav mayb 7ish
0,137,35,not yet just i like to keep in touch and it will be the easiest way to do that from barcelona by the way how ru and how is the hous
1,139,29,someon u know ha ask our date servic 2 contact you cant guess who call 09058097189 now all will be reveal pobox 6 ls15hb 150p
0,38,10,how thing just a quick question
0,21,6,yeah it ju rite
0,327,90,lt gt of pple marri with their lover becz they hav gud undrstndng dat avoid problem i sent di 2 u u wil get gud news on friday by d person you like and tomorrow will be the best day of your life dont break thi chain if you break you will suffer send thi to lt gt frnd in lt gt min whn u read
0,27,6,hahaha use your brain dear
0,87,20,will do wa exhaust on train thi morn too much wine and pie you sleep well too
0,24,8,how are you i miss you
0,22,7,i at home n readi
0,39,8,are you go to wipro interview today
0,31,10,hi da how is the today class
1,142,36,ree entri in 2 a weekli comp for a chanc to win an ipod txt pod to 80182 to get entri std txt rate t c appli 08452810073 for detail
0,104,23,what i say is if you have explicitli told nora i know someon i probabl just not gon na bother
0,92,22,well am offici in a philosoph hole so if u wan na call am at home readi to be save
0,52,16,that cool where should i cum on you or in you
0,23,7,hey u still at the gym
1,145,25,free video camera phone with half price line rental for 12 mth and 500 cross ntwk min 100 txt call mobileupd8 08001950382 or
0,64,15,probabl not i almost out of ga and i get some cash tomorrow
0,71,19,wat so late still earli mah or we juz go 4 dinner lor aiya i dunno
0,35,8,sir goodmorn onc free call me
0,111,31,dunno i juz askin co i got a card got 20 off 4 a salon call hair sens so i tot it da one ü cut ur hair
0,43,11,i just got home babe are you still awak
0,23,5,i will come tomorrow di
0,55,13,tmr timin still da same wat co i got lesson until 6
1,122,25,hot live fantasi call now 08707509020 just 20p per min ntt ltd po box 1327 croydon cr9 5wb 0870 is a nation rate call
0,41,10,so what did the bank say about the money
0,53,13,it ha issu right now ill fix for her by tomorrow
0,55,11,i just saw ron burgundi captain a parti boat so yeah
0,67,17,yeah there quit a bit left i swing by tomorrow when i get up
0,32,8,i dont have i shall buy one dear
0,41,10,easi ah sen got select mean it good
0,31,8,well ball time to make call
0,52,11,shop lor them rain mah hard 2 leav orchard
0,58,18,pleas sen my kind advic pleas come here and tri
0,14,3,anytim lor
0,50,13,arr birthday today i wish him to get more oscar
0,132,21,do u think that ani girl will propos u today by se ur bloodi funki shit fuck face asssssholeee
0,118,29,hey no i ad a crap nite wa borin without ya 2 boggi with me u bore biatch thanx but u wait til nxt time il ave ya
0,50,10,is she repli ha boy chang hi phone number
1,154,31,big brother alert the comput ha select u for 10k cash or 150 voucher call ntt po box cro1327 bt landlin cost 150ppm mobil vari
0,143,31,hey i book the kb on sat alreadi what other lesson are we go for ah keep your sat night free we need to meet and confirm our lodg
0,56,15,k i be sure to get up befor noon and see what what
0,62,16,i shall book chez jule for half eight if that ok with you
1,158,36,i do know u and u do know me send chat to 86688 now and let find each other onli rcvd ldn 18 year or over
0,32,8,no i dont want to hear anyth
0,45,16,do you think i can move lt gt in a week
0,87,19,omg you can make a wed chapel in frontiervil whi do they get all the good stuff
0,24,8,siva is in hostel aha
0,201,44,do worri though i understand how import it is that i be put in my place with a poorli thought out punish in the face of the worst thing that ha ever happen to me brb gon na go kill myself
0,150,44,i wnt to buy a bmw car urgent it vri hv a shortag of lt gt is no sourc to arng di amt lt gt lac that my prob
0,34,9,sorri i call later in meet
0,39,10,lol now i after that hot air balloon
0,155,39,i been bar from all b and q store for life thi twat in orang dungere came up to me and ask if i want deck so i got the first punch in
1,137,42,bank of granit issu explos pick for our member up over 300 nasdaq symbol cdgt that is a per
0,66,15,i ca describ how lucki you are that i actual awak by noon
0,39,8,dear i am not deni your word pleas
0,85,25,i got like lt gt i can get some more later though get whatev you feel like
0,41,12,hey morn what you come to ask pa
0,23,5,me fine absolutli fine
0,44,13,k i head out in a few min see you there
0,166,38,feel yourself that you are alway happi slowli it becom your habit amp final it becom part of your life follow it happi morn amp have a happi day
1,141,28,you are now unsubscrib all servic get ton of sexi babe or hunk straight to your phone go to http no subscript
0,61,16,eat jap done oso aft ur lect wat ü got lect at 12 rite
0,22,7,thanx a lot 4 ur help
1,112,22,good luck draw take place 28th feb good luck for remov send stop to 87239 custom servic 08708034412
0,159,41,crazi ar he marri ü like gd look guy not me my fren like say he korean leona fave but i dun thk he is aft some think mayb most prob i go
0,47,12,veri good it all about make that money
0,37,9,are you will to go for app class
0,34,9,he is there you call and meet him
0,25,8,k i be there befor 4
0,37,8,they final came to fix the ceil
1,160,36,5p 4 alfi moon children in need song on ur mob tell ur m8 txt tone chariti to 8007 for nokia or poli chariti for poli zed 08701417012 profit 2 chariti
1,159,29,messag import inform for o2 user today is your lucki day 2 find out whi log onto http there is a fantast surpris await you
0,169,30,a famou quot when you develop the abil to listen to uncondit without lose your temper or self confid it mean you are
0,86,22,i want to ask ü to wait 4 me to finish lect co my lect finish in an hour anyway
0,23,7,what time do u get out
0,255,68,ha ha nan yalrigu heltini iyo kothi chikku u share mani thing wit me so far i did told ani bodi and even utter a word abt u if ur trust me so much how can i tell these to other plz nxt time dont use those word to me ok chikku
0,26,5,did you stitch hi trouser
0,20,6,u can call me now
0,36,7,wa the actual exam harder than nbme
0,53,20,i in offic now i will call you lt gt min
0,33,10,how the pain dear y r u smile
0,48,14,i in town now so i ju take mrt down later
0,48,8,yavnt tri yet and never play origin either
0,93,23,raji pl do me a favour pl convey my birthday wish to nimya pl today is her birthday
0,114,30,it still not work and thi time i also tri ad zero that wa the save the check is lt gt
0,31,7,it is onli yesterday true true
0,22,6,i said it okay sorri
0,24,5,app class varaya elaya
0,146,33,hi it me you are probabl have too much fun to get thi messag but i thought id txt u co im bore and jame ha been fart at me all night
0,103,26,don t give a fli monkey wot they think and i certainli don t mind ani friend of mine and all that
0,61,18,no i good for the movi is it ok if i leav in an hourish
0,30,8,what year and how mani mile
1,139,31,date i have had two of these onli start after i sent a text to talk sport radio last week ani connect do you think or coincid
0,37,10,oh god taken the teeth is it pain
1,151,31,you have won a nokia 7250i thi is what you get when you win our free auction to take part send nokia to 86021 now
0,247,65,there someon here that ha a year lt gt toyota camri like mr olayiwola own mileag is lt gt clean but i need to know how much will it sell for if i can rais the dough for it how soon after land will it sell holla back
0,70,16,she ran off with a younger man we will make pretti babi togeth
0,31,9,s s first time dhoni rock
0,54,11,well im computerless time to make some oreo truffl
1,120,21,dont forget you can place as mani free request with as you wish for more inform call 08707808226
0,297,70,oh shit i thought that wa your trip loooooool that just make so much more sens now grin and the sofa refer wa the sleep on a couch link you sent me wa that how you went on your trip oh and did your babe go with you for that celebr with your rent
1,47,10,you have receiv your mobil content enjoy
0,50,12,what part of do initi do you understand
0,58,13,sen told that he is go to join hi uncl financ in cbe
0,159,36,dont search love let love find that whi it call fall in love bcoz u dont forc yourself u just fall and u know there is smeon to hold u bslvyl
0,4,2,ok
0,158,34,miser they do tell u that the side effect of birth control are massiv gut wrench cramp for the first 2 month i did sleep at all last night
0,72,15,finish alreadi yar they keep say i mushi i so embarrass ok
0,22,5,rememb on that day
0,55,13,sorri brah just finish the last of my exam what up
0,68,21,fyi i take a quick shower be at epsilon in like lt gt min
0,41,12,that caus your old i live to be high
0,9,4,i home
0,78,20,short but cute be a good person but dont tri to prove gud mrng
0,53,15,ok but tell me half an hr b4 u come i need 2 prepar
0,29,9,yup thk of u oso bore wat
0,29,7,what happen to our yo date
1,142,31,you have been special select to receiv a 2000 pound award call 08712402050 befor the line close cost 10ppm t cs appli ag promo
0,63,14,dnt worri use ice piec in a cloth take 2 tablet
0,28,6,yep by the pretti sculptur
0,77,13,what is import is that you prevent dehydr by give her enough fluid
0,53,12,here is my new address pair all that malarki
0,30,5,packag all your program well
0,78,16,theyr do it to lot of place onli hospit and medic place are safe
1,149,30,welcom to thi msg is free give you free call to futur mg bill at 150p daili to cancel send go stop to 89123
0,34,10,u sure u ca take ani sick time
0,31,9,don know wait i will check it
0,31,8,sound great are you home now
0,82,20,is it ok if i stay the night here xavier ha a sleep bag and i get tire
0,53,16,if i let you do thi i want you in the hous by 8am
0,94,25,hmmm thk sure got time to hop ard ya can go 4 free abt muz call u to discuss liao
0,127,36,oh mr sheffield you wan na play that game okay you the boss and i the nanni you give me a rais and i give you one
0,40,8,lol what happen in vega stay in vega
0,63,16,i can ask around but there not a lot in term of mid up here
0,82,20,i wan but too earli lei me outsid now wun b home so earli neva mind then
0,30,9,k i call you when i close
0,22,4,tell where you reach
0,26,7,how mani should i buy
0,65,16,hi di is yiju i would be happi to work wif ü all for gek1510
0,22,5,when your radio show
1,149,28,do you want 750 anytim ani network min 150 text and a new video phone for onli five pound per week call 08002888812 or repli for deliveri tomorrow
0,159,34,you lift my hope with the offer of money i am in need especi when the end of the month approach and it hurt my studi anyway have a gr8 weekend
0,25,4,ju finish avatar nigro
0,35,8,it ok call mom instead have fun
1,128,28,call germani for onli 1 penc per minut call from a fix line via access number 0844 861 85 no prepay direct access
1,146,22,ur award a citi break and could win a summer shop spree everi wk txt store to
0,70,18,went to pay rent so i had to go to the bank to authoris the payment
0,47,13,4 oclock at mine just to bash out a flat plan
1,155,32,well done england get the offici poli rington or colour flag on yer mobil text tone or flag to 84199 now txt eng stop box39822 w111wx
0,127,22,one of the joy in lifei wake up each daywith thought that somewheresomeon care enough tosend a warm morn greet
0,24,6,chk in ur belovd ms dict
0,153,36,hello hello hi lou sorri it took so long 2 i left mobil at friend in lancast just got it bak neway im sorri i make ur 2 hun
0,32,8,sorri that took so long omw now
0,66,15,ok then no need to tell me anyth i am go to sleep good night
0,62,15,hey whi dont we just go watch x men and have lunch haha
0,28,7,jay told me alreadi will do
0,31,6,shall call now dear have food
0,84,16,call after check life will begin from qatar so pl pray veri hard
0,99,26,aww that the first time u said u miss me without ask if i miss u first you do love me
0,68,18,yup izzit still rain heavili co i in e mrt i ca c outsid
0,24,6,st andr virgil cream
0,29,8,sorri i call later ok bye
0,48,12,moji i love you more than word have a rich day
0,138,37,al he doe is moan at me if n e thin goe wrong it my fault al de argument r my fault fed up of him of himso y bother hav 2go
0,64,12,total video convert free download type thi in googl search
0,38,15,wake me up at lt gt am morn
0,30,9,omg how did u know what i ate
0,42,16,2marrow onli wed at lt gt to 2 aha
0,96,28,i ok wif it co i like 2 tri new thing but i scare u dun like mah co u said not too loud
0,110,28,i dun thk i quit yet hmmm can go jazz yogasana oso can we can go meet em after our lesson den
1,160,34,gr8 new servic live sex video chat on your mob see the sexiest dirtiest girl live on ur phone 4 detail text horni to 89070 to cancel send stop to 89070
0,153,39,good afternoon my love it wa good to see your word on ym and get your tm veri smart move my slave smile i drink my coffe and await you
1,159,30,free messag thank for use the auction subscript servic 18 2 skip an auction txt out 2 unsubscrib txt stop customercar 08718726270
1,136,23,privat your 2003 account statement for show 800 point call 08719899230 identifi code 41685 expir
1,161,37,freemsg claim ur 250 sm ok to 84025 now use web2mobil 2 ur mate etc join for t c box139 la32wu 16 remov txtx or stop
0,55,14,oh ok i didnt know what you meant yep i am babi jontin
1,155,24,xma iscom ur award either cd gift voucher free entri 2 r weekli draw txt music to 87066 tnc
0,67,15,great escap i fanci the bridg but need her lager see you tomo
0,90,19,you should get more chicken broth if you want ramen unless there some i do know about
1,157,31,xma prize draw we are tri to contact today draw show that you have won a prize guarante call 09058094565 from land line valid 12hr onli
0,16,5,wat ü do now
0,26,6,how tall are you princess
1,155,28,england v macedonia dont miss the news txt ur nation team to 87077 eg england to 87077 tri wale scotland poboxox36504w45wq
1,49,9,you have 1 new voicemail pleas call 08719181503
0,37,11,yo you at jp and hungri like a mofo
0,147,32,especi sinc i talk about boston all up in my person statement lol i woulda chang that if i had realiz it said nyc it say boston now
0,26,7,advanc happi pongal
0,42,9,you still around look to pick up later
0,50,11,s now onli i took tablet reaction morn onli
0,112,23,usual the bodi take care of it buy make sure it doesnt progress can we pl continu thi talk on saturday
0,124,28,hi petey ok just want 2 chat coz avent spoken 2 u 4 a long ur doin good nit at js love ya
0,57,13,cool so how come you havent been wine and dine befor
1,140,32,22 day to kick off for euro2004 u will be kept up to date with the latest news and result daili to be remov send get txt stop to 83222
0,32,8,sorri in meet i call later
0,46,13,i jokin oni lar ü busi then i wun disturb ü
0,150,38,horribl u eat mac eat until u forgot abt me alreadi rite u take so long 2 repli i thk it more toot than b4 so b prepar now wat shall i eat
0,42,11,i do know but i rape dude at poker
1,160,28,freemsg unlimit free call activ smartcal txt call to no unlimit call help 08448714184 stop txt stop landlineonli
0,119,29,no other valentin huh the proof is on your fb page ugh i so glad i realli did watch your rupaul show you tool
0,62,18,no to be nosi i guess idk am i over react if i freak
0,34,7,that signific but dont worri
0,15,5,yup i free
0,50,14,dunno lei shd b drive lor co i go sch 1 hr oni
0,58,15,sorri da today i wont come to play i have drive cla
0,102,17,from here after the perform award is calcul everi two for current one month period
1,157,29,import inform 4 orang user 0796xxxxxx today is ur lucki day 2 find out whi log onto http there a fantast prizeawait you
0,17,5,what u wear
1,154,34,thi is the 2nd time we have tri 2 contact u have won the 750 pound prize 2 claim is easi call 08718726970 now onli 10p per min
0,24,7,me i dont know again oh
0,47,11,i ask sen to come chennai and search for job
0,48,13,gud gud k chikku tke care sleep well gud nyt
0,100,20,me 2 babe i feel the same let just 4get about tri fit soo muchxxlov u locaxx
1,147,30,you are guarante the latest nokia phone a 40gb ipod mp3 player or a prize txt word collect to no 83355 ibhltd ldnw15h
0,96,20,reason is if the team budget is avail at last they buy the unsold player for at base rate
1,142,24,urgent thi is the 2nd attempt to contact u u have won 09071512432 b4 300603t 50
0,82,16,perhap is much easi give your account identif so i will tomorrow at uni
0,18,5,wat u do there
0,43,9,can not use foreign stamp in thi countri
0,22,6,3 pa but not select
0,54,15,ok then i let him noe later n ask him call u tmr
0,49,9,do you hide anythi or keep distanc from me
1,161,36,25p 4 alfi moon children in need song on ur mob tell ur m8 txt tone chariti to 8007 for nokia or poli chariti for poli zed 08701417012 profit 2 chariti
0,368,79,sorri i cant take your call right now it so happen that there r 2waxsto do wat you want she can come and ill get her medic insur and she be abl to deliv and have basic care i current shop for the right medic insur for her so just give me til friday morn that when see the major person that can guid me to the right insur
0,112,27,mum hope you are have a great day hope thi text meet you well and full of life have a great day abiola
0,40,7,none nowher ikno doesdiscount shitinnit
0,148,41,it so common hearin how r u wat r u do how wa ur day so let me ask u someth differ did u smile today if not do it now gud evng
1,44,8,privat your 2003 account statement for 078
0,129,31,hi mate it rv did u hav a nice hol just a messag 3 say hello coz sent u 1 in age start drive so stay off road rvx
0,59,14,yay you better not have told that to 5 other girl either
0,26,8,aah bless how your arm
0,159,44,hey babe far 2 2 spk at da mo dead 2 da wrld been sleep on da sofa all day had a cool nytho tx 4 fonin hon call 2mwen im bk frmcloud 9 j x
0,116,31,we r stayin here an extra week back next how did we do in the rugbi thi weekend hi to and and c u soon
0,27,7,well done and luv ya all
0,30,7,i am not have her number sir
0,22,6,playin space poker u
0,40,10,hey elain is today meet still on
0,40,10,die now i have e toot fring again
1,148,28,urgent call 09061749602 from landlin your complimentari 4 tenerif holiday or cash await collect sae t cs box 528 hp20 1yf 150ppm
1,157,36,free rington repli real or poli eg real1 pushbutton dontcha babygoodby golddigg webeburnin 1st tone free and 6 more when u join for
0,32,9,i wait 4 ü insid da car park
0,47,12,ok i sent u da latest version of da project
0,38,9,sorri in meet i call you later
0,67,17,joy father is john then john is the name of joy father mandan
0,26,7,i meet you in the lobbi
0,42,10,lol it ok i did rememb til last nite
1,155,35,you not rcv ani more msg from the chat svc for free hardcor servic text go to 69988 if u get noth u must age verifi with yr network tri again
0,29,7,what doe the danc river do
0,24,6,caus i not freaki lol
0,22,5,meet after lunch la
0,25,9,draw va i dont think so
0,379,91,and that is the problem you walk around in julianaland oblivi to what is go on around you i say the same thing constantli and they go in one ear and out the other while you go off do whatev you want to do it not that you do know whi i upset it that you do listen when i tell you what is go to upset me then you want to be surpris when i mad
0,122,26,honestli i just made a love cup of tea and promptli drop my key in it and then burnt my finger get them out
0,151,36,do you know whi god creat gap between your finger so that one who is made for you come amp fill those gap by hold your hand with love
0,165,44,tell my bad charact which u dnt lik in me i tri to chang in lt gt i ll add tat 2 my new year resolut wait for ur frank good morn
0,42,10,alright we hook up where you guy at
0,74,23,guy no flash me now if you go call me call me how madam take care oh
0,36,8,the hair cream ha not been ship
0,55,13,me sef dey laugh you meanwhil how my darl anji
1,163,29,doubl min and 1000 txt on orang tariff latest motorola sonyericsson nokia bluetooth free call mobileupd8 on 08000839402 or yhl
0,98,22,let me know if you need anyth els salad or desert or someth how mani beer shall i get
0,20,6,me n him so funni
0,70,17,jason say it cool if we pick some up from hi place in like an hour
0,35,9,pleas dont say like that hi hi hi
0,22,6,are you there in room
0,30,7,do you still have the grinder
0,35,7,do we have ani spare power suppli
1,155,35,bangbab ur order is on the way u should receiv a servic msg 2 download ur content if u do not goto wap bangb tv on ur mobil menu
0,25,6,onum ela normal than
0,59,11,jesu armand realli is tri to tell everybodi he can find
1,166,36,gsoh good with spam the ladi u could b a male gigolo 2 join the uk fastest grow men club repli oncal mjzgroup repli stop msg
0,30,7,omg it could snow here tonit
0,126,24,miss call miss call khelat kintu opponent miss call dhort lage that d rule one with great phone receiv qualiti win
0,56,14,fine if the way u feel the way it gota b
0,28,7,good no swimsuit allow
0,95,15,check have mail varma and kept copi to you regard allah
1,152,35,freemsg today the day if you are readi i horni live in your town i love sex fun game netcollex ltd 08700621170150p per msg repli stop to end
0,37,9,goodmorn today i am late for 1hr
0,25,7,hurri home soup is done
0,24,8,i am great how are you
0,125,25,men alway need a beauti intellig care love adjust cooper wife but the law allow onli one wife
0,66,16,how mani lick doe it take to get to the center of a tootsi pop
0,46,11,no i am not have not ani movi in my laptop
0,25,6,so can collect ur laptop
0,69,20,piggi r u awak i bet u still sleep i go 4 lunch now
0,107,27,after my work ah den 6 plu lor u workin oso rite den go orchard lor no other place to go liao
0,127,28,the world suffer a lot not becaus of the violenc of bad peopl but becaus of the silenc of good peopl gud night
0,55,13,pleas tell me not all of my car key are in your purs
0,32,8,so how the weather over there
0,158,41,have found a way to get anoth app for your phone eh will you go to the net cafe did you take that job geeee i need you babe i crave to see you
0,39,11,hi happi birthday hi hi hi hi hi hi hi
0,92,23,yo call me when you get the chanc a friend of mine want me to ask you about a big order
0,71,16,today my system sh get is well and i am also in the deep well
